Player,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos,3P%,2P%,FT%,FG%,eFG%,Component 1,Component 2,Dimension 1,Dimension 2
John Collins\collijo01,0.2542372881355932,0.45434663750683435,0.030071077091306724,0.08638600328048114,0.2241662110442865,0.3679606342263532,0.11098961180973209,0.14543466375068342,0.11973756150902132,0.20557681793329688,0.3253143794423182,0.0661563696008748,0.01202843083652269,0.021323127392017496,0.06560962274466922,0.10880262438490979,0.6495352651722253,PF,0.34810126582278483,0.6092124814264487,0.7631578947368421,0.5595667870036101,0.9408602150537635,1.6393141744798811,-0.13331570557866426,-13.333437,-4.386489
John Henson\hensojo01,0.16489361702127658,0.35638297872340424,0.05851063829787234,0.16489361702127658,0.10638297872340426,0.19148936170212766,0.031914893617021274,0.05319148936170213,0.0851063829787234,0.2925531914893617,0.3776595744680851,0.07446808510638298,0.03723404255319149,0.05851063829787234,0.06382978723404255,0.0851063829787234,0.42021276595744683,C,0.3548387096774194,0.5555555555555556,0.6,0.4626865671641791,0.8225806451612904,0.3047653718057775,0.6029030552254505,-4.317209,10.754845
John Holland\hollajo02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,0.0,-3.493666346933346,1.6390935238736621,14.2382765,13.008406
John Jenkins\jenkijo01,0.12612612612612611,0.3153153153153153,0.06606606606606606,0.17417417417417416,0.06006006006006006,0.14114114114114115,0.04504504504504504,0.05405405405405406,0.018018018018018018,0.09309309309309309,0.1111111111111111,0.06606606606606606,0.0,0.006006006006006006,0.02702702702702703,0.03003003003003003,0.3633633633633634,SG,0.3793103448275862,0.425531914893617,0.8333333333333334,0.4,0.7380952380952381,-0.9611506045636735,-0.6193013244453132,12.141289,0.87330663
John Wall\walljo01,0.22192028985507245,0.5,0.04619565217391304,0.15307971014492755,0.17572463768115942,0.34692028985507245,0.1105072463768116,0.1585144927536232,0.01358695652173913,0.09148550724637682,0.10507246376811594,0.25271739130434784,0.044384057971014496,0.026268115942028984,0.10960144927536232,0.06431159420289854,0.6005434782608695,PG,0.30177514792899407,0.5065274151436031,0.6971428571428572,0.4438405797101449,0.8959183673469387,0.9477664477853103,-1.3596922379374012,-2.8495667,-11.193143
Johnathan Motley\motlejo01,0.25,0.46794871794871795,0.0,0.019230769230769232,0.25,0.44871794871794873,0.15384615384615385,0.2564102564102564,0.11538461538461539,0.21153846153846154,0.3269230769230769,0.07051282051282051,0.03205128205128205,0.019230769230769232,0.10256410256410256,0.17307692307692307,0.6538461538461539,PF,0.0,0.5571428571428572,0.6,0.5342465753424658,1.0,2.377673888607765,0.6158453223900785,-16.15661,-5.017464
Johnathan Williams\willijo04,0.17473118279569894,0.2956989247311828,0.0,0.005376344086021506,0.17473118279569894,0.2903225806451613,0.07258064516129033,0.12903225806451613,0.12903225806451613,0.13709677419354838,0.2661290322580645,0.03494623655913978,0.021505376344086023,0.01881720430107527,0.043010752688172046,0.16666666666666666,0.4220430107526882,C,0.0,0.6018518518518519,0.5625,0.5909090909090909,1.0,1.0122079422074344,1.3995145952549202,-13.290663,4.389199
Jon Leuer\leuerjo01,0.16417910447761194,0.2810945273631841,0.0024875621890547263,0.02736318407960199,0.16169154228855723,0.2537313432835821,0.05721393034825871,0.07711442786069651,0.06716417910447761,0.17412935323383086,0.24129353233830847,0.03482587064676617,0.029850746268656716,0.009950248756218905,0.05721393034825871,0.14925373134328357,0.3880597014925373,PF,0.09090909090909091,0.6372549019607843,0.7419354838709677,0.584070796460177,0.9924242424242424,0.7024157900249366,1.0640743797410959,-12.929416,4.5232077
Jonah Bolden\boldejo01,0.12519561815336464,0.2535211267605634,0.053208137715179966,0.15023474178403756,0.07198748043818466,0.10328638497652583,0.02034428794992175,0.04225352112676056,0.07355242566510173,0.18466353677621283,0.25821596244131456,0.06259780907668232,0.026604068857589983,0.06103286384976526,0.056338028169014086,0.15492957746478872,0.323943661971831,PF,0.3541666666666667,0.696969696969697,0.48148148148148145,0.49382716049382713,0.7875,-0.17296482675878339,0.9055182862067083,-2.3653398,11.963611
Jonas Jerebko\jerebjo01,0.13382594417077176,0.2914614121510673,0.05665024630541872,0.15435139573070608,0.07717569786535304,0.13711001642036125,0.052545155993431854,0.06568144499178982,0.059113300492610835,0.17733990147783252,0.23645320197044334,0.07881773399014778,0.022167487684729065,0.014778325123152709,0.035303776683087026,0.11247947454844007,0.3768472906403941,PF,0.3670212765957447,0.562874251497006,0.8,0.4591549295774648,0.7883435582822086,-0.289221803637095,0.10956953731101982,-1.095826,9.629056
Jonas Valančiūnas\valanjo01,0.2758936755270394,0.4931255728689276,0.012832263978001834,0.043996333638863426,0.26306141154903756,0.44912923923006415,0.13473877176901924,0.1695692025664528,0.09715857011915674,0.28689275893675525,0.384051329055912,0.06416131989000917,0.017415215398716773,0.04857928505957837,0.08249312557286893,0.13382218148487626,0.6993583868011,C,0.2916666666666667,0.5857142857142857,0.7945945945945946,0.5594795539033457,0.9767441860465116,2.35112482364371,0.24977178885502976,-14.396851,-5.494706
Jonathan Isaac\isaacjo01,0.1312625250501002,0.3061122244488978,0.04308617234468938,0.13326653306613226,0.08817635270541083,0.17284569138276554,0.05511022044088176,0.06763527054108216,0.04959919839679359,0.156312625250501,0.2059118236472946,0.04008016032064128,0.029559118236472944,0.04909819639278557,0.037575150300601205,0.0716432865731463,0.36072144288577157,PF,0.3233082706766917,0.5101449275362319,0.8148148148148148,0.4288052373158756,0.8358778625954199,-0.22403682117971963,0.33905608029937934,0.78415394,10.3915
Jonathon Simmons\simmojo02,0.125,0.32894736842105265,0.02631578947368421,0.09774436090225563,0.09868421052631579,0.231203007518797,0.06766917293233082,0.09116541353383459,0.02537593984962406,0.09304511278195489,0.11842105263157894,0.12030075187969924,0.02725563909774436,0.014097744360902255,0.06390977443609022,0.08364661654135339,0.34398496240601506,SG,0.2692307692307692,0.4268292682926829,0.7422680412371134,0.38,0.8947368421052632,-0.24067788507000307,-0.011940433152733758,2.6998613,-1.0880213
Jordan Bell\belljo01,0.12563451776649745,0.2436548223350254,0.0,0.0025380710659898475,0.12563451776649745,0.24111675126903553,0.031725888324873094,0.05203045685279188,0.06979695431472081,0.16370558375634517,0.233502538071066,0.09644670050761421,0.025380710659898477,0.06472081218274112,0.0532994923857868,0.10152284263959391,0.282994923857868,C,0.0,0.5210526315789473,0.6097560975609756,0.515625,1.0,0.33068555918120557,1.6514017740302216,-16.276068,5.2413955
Jordan Clarkson\clarkjo01,0.23893405600722675,0.5329719963866305,0.06504065040650407,0.2009936766034327,0.17389340560072267,0.3319783197831978,0.07317073170731707,0.08672086720867209,0.037037037037037035,0.08491418247515808,0.12195121951219512,0.08852755194218609,0.025745257452574527,0.005871725383920506,0.06097560975609756,0.05058717253839205,0.6160794941282746,SG,0.3235955056179775,0.5238095238095238,0.84375,0.4483050847457627,0.8638941398865785,0.4781095579597902,-1.4205538918418714,4.7569866,-11.738297
Jordan Loyd\loydjo01,0.14545454545454545,0.32727272727272727,0.07272727272727272,0.14545454545454545,0.07272727272727272,0.18181818181818182,0.16363636363636364,0.2,0.01818181818181818,0.14545454545454545,0.16363636363636364,0.10909090909090909,0.0,0.0,0.03636363636363636,0.09090909090909091,0.5272727272727272,PG,0.5,0.4,0.8181818181818182,0.4444444444444444,0.75,0.025502380128516758,-1.0202437109881024,-5.060512,-8.466146
Jordan McRae\mcraejo01,0.1831831831831832,0.39039039039039036,0.03003003003003003,0.10510510510510511,0.15315315315315314,0.2852852852852853,0.08408408408408409,0.10510510510510511,0.018018018018018018,0.1021021021021021,0.12012012012012012,0.09009009009009009,0.03903903903903904,0.021021021021021023,0.04504504504504504,0.07807807807807808,0.4804804804804805,SG,0.2857142857142857,0.5368421052631579,0.8,0.46923076923076923,0.9180327868852459,0.3831935565250017,-0.40192693907549765,2.039393,-12.886281
Jordan Sibert\siberjo01,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,SG,1.0,0.0,0.0,1.0,0.5,-1.8390341761311826,-3.0642161902177323,18.306818,1.0554923
Josh Hart\hartjo01,0.11020408163265306,0.2705539358600583,0.053644314868804666,0.1597667638483965,0.0565597667638484,0.11078717201166181,0.03206997084548105,0.04664723032069971,0.02040816326530612,0.12419825072886298,0.1446064139941691,0.05422740524781341,0.037317784256559766,0.023323615160349854,0.03381924198250729,0.08571428571428572,0.30612244897959184,SG,0.3357664233576642,0.5105263157894737,0.6875,0.4073275862068966,0.7566137566137566,-0.8528573381353667,0.12200304531439375,7.9631953,6.7937846
Josh Jackson\jacksjo02,0.17454728370221329,0.42303822937625757,0.036720321931589535,0.11317907444668009,0.13782696177062373,0.30985915492957744,0.07193158953722334,0.10714285714285714,0.03319919517102616,0.14134808853118713,0.17454728370221329,0.0920523138832998,0.03722334004024145,0.028169014084507043,0.08702213279678069,0.10513078470824949,0.45774647887323944,SG,0.3244444444444444,0.4448051948051948,0.6713615023474179,0.4126040428061831,0.8948126801152738,0.4096071977849044,-0.17601602055576496,1.2004253,-8.604266
Josh Okogie\okogijo01,0.11155378486055777,0.28912919749573135,0.03414911781445646,0.12236767216846899,0.07740466704610131,0.16676152532726238,0.06715993170176437,0.09220261809903244,0.02333523050654525,0.10073989755264656,0.12407512805919181,0.05179282868525897,0.05008537279453614,0.018782014797951052,0.035856573705179286,0.09447922595332954,0.3244166192373364,SG,0.27906976744186046,0.4641638225255973,0.7283950617283951,0.3858267716535433,0.8469387755102041,-0.5079361915572729,0.19724144277795427,1.4674982,5.1982746
Josh Richardson\richajo01,0.16660102402520677,0.4040961008270973,0.06459235919653407,0.18117369042930287,0.10200866482867271,0.2229224103977944,0.07837731390311146,0.09098070106341079,0.02126821583300512,0.08231587239070501,0.10358408822371012,0.11736904293028752,0.031114612051988972,0.01339109885781804,0.04450571090980701,0.07877116975187082,0.47617172115005907,SG,0.3565217391304348,0.4575971731448763,0.8614718614718615,0.41228070175438597,0.806146572104019,-0.20455436705071844,-0.9414534239574845,5.8077035,-7.221959
José Calderón\caldejo01,0.07120253164556962,0.189873417721519,0.022151898734177215,0.09018987341772151,0.0490506329113924,0.09968354430379747,0.014240506329113924,0.01740506329113924,0.01740506329113924,0.07753164556962025,0.0949367088607595,0.1819620253164557,0.02531645569620253,0.004746835443037975,0.055379746835443035,0.10126582278481013,0.1787974683544304,PG,0.24561403508771928,0.49206349206349204,0.8181818181818182,0.375,0.8444444444444444,-1.0702841231197002,0.4256881224425195,10.47233,12.537338
Jrue Holiday\holidjr01,0.22772689425478768,0.4825145711906744,0.049125728559533725,0.1511240632805995,0.17860116569525394,0.33139050791007496,0.08659450457951708,0.11282264779350541,0.03122398001665279,0.10782681099084096,0.13905079100749376,0.21565362198168192,0.04537885095753539,0.022481265611990008,0.08742714404662781,0.061615320566194835,0.5911740216486261,SG,0.325068870523416,0.5389447236180904,0.7675276752767528,0.4719585849870578,0.8921389396709324,0.8165426670701756,-1.1885303532287028,-1.9238639,-11.285376
Juan Hernangómez\hernaju01,0.101620029455081,0.23122238586156113,0.048600883652430045,0.1332842415316642,0.053019145802650956,0.0979381443298969,0.048600883652430045,0.06332842415316642,0.047128129602356406,0.1480117820324006,0.195139911634757,0.04050073637702504,0.019882179675994108,0.017673048600883652,0.027245949926362298,0.06921944035346098,0.3004418262150221,PF,0.36464088397790057,0.5413533834586466,0.7674418604651163,0.4394904458598726,0.7608695652173914,-0.731045615928019,0.29697494812756253,6.654938,8.690277
Julian Washburn\washbju01,0.06299212598425197,0.1889763779527559,0.01968503937007874,0.09448818897637795,0.04330708661417323,0.09448818897637795,0.011811023622047244,0.015748031496062992,0.031496062992125984,0.12992125984251968,0.16141732283464566,0.05511811023622047,0.051181102362204724,0.007874015748031496,0.027559055118110236,0.06299212598425197,0.15748031496062992,SF,0.20833333333333334,0.4583333333333333,0.75,0.3333333333333333,0.84375,-1.2180884276422634,0.9201847115858122,8.940189,10.759714
Julius Randle\randlju01,0.25582437275985664,0.4879032258064516,0.030017921146953404,0.08736559139784947,0.22580645161290322,0.40053763440860213,0.15949820788530467,0.21818996415770608,0.07258064516129033,0.2114695340501792,0.2840501792114695,0.10259856630824372,0.023297491039426525,0.020161290322580645,0.0931899641577061,0.11021505376344086,0.7011648745519713,PF,0.3435897435897436,0.5637583892617449,0.731006160164271,0.5243342516069789,0.9413309982486865,1.9288671251544796,-0.5674303062008841,-13.625701,-6.387203
Justin Anderson\anderju01,0.13822894168466524,0.3390928725701944,0.05183585313174946,0.16630669546436286,0.08639308855291576,0.17278617710583152,0.056155507559395246,0.0755939524838013,0.05183585313174946,0.12958963282937366,0.18142548596112312,0.04967602591792657,0.047516198704103674,0.028077753779697623,0.04967602591792657,0.10367170626349892,0.38444924406047515,SF,0.3116883116883117,0.5,0.7428571428571429,0.40764331210191085,0.8125,-0.28534690992849665,0.05668279690888601,0.4126738,6.993372
Justin Holiday\holidju01,0.11507479861910241,0.29804372842347526,0.06214039125431531,0.17836593785960875,0.05293440736478711,0.11967779056386652,0.0364403528960491,0.04065976217874952,0.017644802454929037,0.1062523973916379,0.12389719984656694,0.05600306866129651,0.046413502109704644,0.01380897583429229,0.039892596854622174,0.06290755657844266,0.3287303413885692,SG,0.34838709677419355,0.4423076923076923,0.8962264150943396,0.3861003861003861,0.73,-0.9766293134177673,-0.307109879254874,10.046508,3.2568672
Justin Jackson\jacksju01,0.13444857496902107,0.30049566294919455,0.05390334572490706,0.15179677819083023,0.080545229244114,0.14869888475836432,0.03841387856257745,0.04894671623296159,0.027261462205700124,0.10408921933085502,0.13135068153655513,0.05947955390334572,0.01982651796778191,0.008674101610904586,0.017967781908302356,0.06133828996282528,0.36121437422552666,SF,0.3551020408163265,0.5416666666666666,0.7848101265822784,0.44742268041237115,0.7995391705069125,-0.6638732284125777,-0.2648343008111368,11.134593,4.054268
Justin Patton\pattoju01,0.09523809523809523,0.3333333333333333,0.0,0.09523809523809523,0.09523809523809523,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.2857142857142857,0.14285714285714285,0.09523809523809523,0.0,0.0,0.23809523809523808,0.23809523809523808,C,0.0,0.4,0.5,0.2857142857142857,1.0,-0.05335805645851774,1.654209854079351,-7.4353113,4.2111897
Justise Winslow\winslju01,0.16539050535987748,0.3823379275140378,0.04900459418070444,0.13067891781521185,0.11638591117917305,0.25165900969882593,0.04389994895354773,0.06993363961204696,0.03215926493108729,0.14905564063297602,0.1812149055640633,0.1439509954058193,0.036753445635528334,0.009698825931597753,0.07248596222562532,0.0903522205206738,0.42368555385400714,SF,0.375,0.46247464503042596,0.6277372262773723,0.4325767690253672,0.8518518518518519,-0.012597486615293757,-0.35767299862579155,3.9433277,-5.5654817
Jusuf Nurkić\nurkiju01,0.2127659574468085,0.41843971631205673,0.001519756838905775,0.014690982776089158,0.21124620060790272,0.4037487335359676,0.14285714285714285,0.18490374873353596,0.12310030395136778,0.2558257345491388,0.3789260385005066,0.11803444782168186,0.03596757852077001,0.05217831813576494,0.0851063829787234,0.12664640324214793,0.5699088145896657,C,0.10344827586206896,0.5232120451693852,0.7726027397260274,0.5084745762711864,0.9964285714285714,2.0017180308160407,0.8838077750160075,-15.62599,-4.0471334
Kadeem Allen\allenka01,0.15625,0.3389423076923077,0.040865384615384616,0.08653846153846154,0.11538461538461539,0.25240384615384615,0.10096153846153846,0.12980769230769232,0.019230769230769232,0.10336538461538461,0.12259615384615384,0.18269230769230768,0.038461538461538464,0.009615384615384616,0.0625,0.11057692307692307,0.4543269230769231,PG,0.4722222222222222,0.45714285714285713,0.7777777777777778,0.46099290780141844,0.8692307692307693,0.19614106946512633,-0.6489662870288474,-0.37033007,-5.283907
Kalin Lucas\lucaska01,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,PG,0.0,0.0,1.0,0.0,0.0,-0.5362281155196349,1.261536076889179,13.248499,-12.702721
Karl-Anthony Towns\townska01,0.2675834970530452,0.5163064833005894,0.05579567779960707,0.13948919449901767,0.21178781925343812,0.3768172888015717,0.14774066797642435,0.17681728880157171,0.10333988212180746,0.27151277013752456,0.374852652259332,0.10176817288801572,0.026326129666011788,0.04911591355599214,0.09430255402750491,0.11473477406679765,0.7387033398821218,C,0.4,0.5620437956204379,0.8355555555555556,0.5182648401826484,0.895741556534508,1.978468674626683,-0.5233300668109322,-13.837706,-6.7934422
Kawhi Leonard\leonaka01,0.27450980392156865,0.5534313725490196,0.054901960784313725,0.1480392156862745,0.2196078431372549,0.4053921568627451,0.1784313725490196,0.2088235294117647,0.03823529411764706,0.1769607843137255,0.21519607843137256,0.09754901960784314,0.05196078431372549,0.011764705882352941,0.059313725490196076,0.04264705882352941,0.7823529411764706,SF,0.3708609271523179,0.5417170495767836,0.8544600938967136,0.49601417183348095,0.9,1.6473021405711497,-1.549129871741361,-7.3967447,-13.367302
Keita Bates-Diop\bateske01,0.11928429423459244,0.2823061630218688,0.02584493041749503,0.10337972166998012,0.09343936381709742,0.17892644135188868,0.03578528827037773,0.055666003976143144,0.03180914512922465,0.13320079522862824,0.16500994035785288,0.033797216699801194,0.03578528827037773,0.027833001988071572,0.027833001988071572,0.05765407554671968,0.30019880715705766,SF,0.25,0.5222222222222223,0.6428571428571429,0.4225352112676056,0.8916666666666667,-0.4461173088635701,0.5389403621953328,4.1613984,10.424838
Kelly Olynyk\olynyke01,0.14403973509933773,0.31125827814569534,0.06236203090507726,0.17604856512141281,0.08167770419426049,0.13520971302428256,0.08388520971302428,0.1020971302428256,0.039735099337748346,0.1672185430463576,0.20695364238410596,0.0772626931567329,0.02924944812362031,0.02041942604856512,0.06291390728476821,0.10099337748344371,0.43432671081677704,PF,0.3542319749216301,0.6040816326530613,0.8216216216216217,0.4627659574468085,0.7835249042145593,-0.04583697075944126,-0.2515176248264204,10.035858,-6.512361
Kelly Oubre Jr.\oubreke01,0.1937984496124031,0.4351421188630491,0.05581395348837209,0.17467700258397933,0.13798449612403102,0.26046511627906976,0.09767441860465116,0.12609819121447027,0.03669250645994832,0.13126614987080104,0.16795865633074936,0.043410852713178294,0.043410852713178294,0.03049095607235142,0.053229974160206715,0.09354005167958657,0.5410852713178295,SF,0.31952662721893493,0.5297619047619048,0.7745901639344263,0.44536817102137766,0.856,0.44453220525108855,-0.5673196908622052,3.0251014,-13.398725
Kemba Walker\walkeke02,0.2553265805099546,0.5881942018861335,0.09081383164512749,0.2553265805099546,0.1645127488648271,0.3328676213761788,0.13272790778903248,0.15717778553964373,0.018162766329025498,0.10792874607055536,0.12609151239958086,0.16905344044708348,0.03562696472231924,0.011875654907439748,0.07369891721969962,0.04575619979042962,0.7341949004540692,PG,0.35567715458276333,0.49422875131164745,0.8444444444444444,0.4340855106888361,0.8221614227086184,0.8244214041294033,-2.1947003287110554,-5.1006036,-12.073263
Kenneth Faried\farieke01,0.21428571428571427,0.364010989010989,0.01098901098901099,0.034340659340659344,0.2032967032967033,0.32967032967032966,0.08791208791208792,0.13598901098901098,0.13324175824175824,0.21016483516483517,0.3434065934065934,0.027472527472527472,0.023351648351648352,0.03159340659340659,0.04532967032967033,0.11263736263736264,0.5274725274725275,C,0.32,0.6166666666666667,0.6464646464646465,0.5886792452830188,0.9743589743589743,1.3824731527779988,0.7446431605614019,-13.945698,-1.7947401
Kenrich Williams\willike04,0.09916589434661724,0.25857275254865614,0.04819277108433735,0.14457831325301204,0.05097312326227989,0.11399443929564411,0.012048192771084338,0.017608897126969416,0.05097312326227989,0.1519925857275255,0.20296570898980537,0.07692307692307693,0.04170528266913809,0.017608897126969416,0.033364226135310475,0.08804448563484708,0.25857275254865614,SF,0.3333333333333333,0.44715447154471544,0.6842105263157895,0.3835125448028674,0.7570093457943925,-0.9720222726394613,0.4613173977383948,9.080547,8.029354
Kent Bazemore\bazemke01,0.16920267802799757,0.42057212416311623,0.05842970176506391,0.18259281801582472,0.11077297626293366,0.23797930614729154,0.0772976262933658,0.10651247717589775,0.02251978088861838,0.1363359707851491,0.1588557516737675,0.09251369446135119,0.054169202678027994,0.02556299452221546,0.0736457699330493,0.10346926354230067,0.47413268411442483,SG,0.32,0.46547314578005117,0.7257142857142858,0.402315484804631,0.8273381294964028,0.10358492796989663,-0.5256332592027941,2.1020236,-8.403312
Kentavious Caldwell-Pope\caldwke01,0.1597051597051597,0.3714987714987715,0.0742014742014742,0.21375921375921375,0.0855036855036855,0.15773955773955775,0.06732186732186732,0.07764127764127764,0.023587223587223587,0.09336609336609336,0.11695331695331695,0.05405405405405406,0.03587223587223587,0.0063882063882063885,0.03194103194103194,0.06732186732186732,0.46093366093366095,SG,0.3471264367816092,0.5420560747663551,0.8670886075949367,0.4298941798941799,0.7676923076923077,-0.45673581688661835,-0.8736022015298313,11.783844,-2.7769098
Kevin Durant\duranke01,0.266839378238342,0.5118430792005921,0.05070318282753516,0.14359733530717986,0.2161361954108068,0.3682457438934123,0.16580310880829016,0.18726868985936343,0.01221317542561066,0.17172464840858623,0.18393782383419688,0.16913397483345669,0.02146558105107328,0.031088082901554404,0.08327165062916358,0.057364914877868246,0.7501850481125093,SF,0.35309278350515466,0.5869346733668341,0.8853754940711462,0.5213304410701374,0.90499306518724,1.6372195530742562,-1.4971801333908445,-6.961941,-13.000488
Kevin Huerter\huertke01,0.13427734375,0.32080078125,0.06640625,0.17236328125,0.06787109375,0.1484375,0.02001953125,0.02734375,0.029296875,0.09033203125,0.11962890625,0.1044921875,0.03173828125,0.01220703125,0.05322265625,0.07568359375,0.35498046875,SG,0.38526912181303113,0.45723684210526316,0.7321428571428571,0.4185692541856925,0.7527272727272727,-0.8312306066085727,-0.44060562007150983,9.660862,0.9845427
Kevin Knox\knoxke01,0.1566265060240964,0.4235403151065802,0.05792400370713624,0.1686746987951807,0.09870250231696015,0.2548656163113994,0.07506950880444857,0.10472659870250231,0.028266913809082483,0.12696941612604262,0.15523632993512512,0.037998146431881374,0.019925857275254866,0.011121408711770158,0.05282669138090825,0.08109360518999073,0.4462465245597776,PF,0.3434065934065934,0.38727272727272727,0.7168141592920354,0.36980306345733044,0.8150887573964497,-0.19545704441979436,-0.49885993080072516,8.23485,-7.7990775
Kevin Love\loveke01,0.18227424749163879,0.47324414715719065,0.08862876254180602,0.24581939799331104,0.09364548494983277,0.22742474916387959,0.17224080267558528,0.19063545150501673,0.05518394648829431,0.34448160535117056,0.3996655518394649,0.0802675585284281,0.010033444816053512,0.008361204013377926,0.07023411371237458,0.0903010033444816,0.6254180602006689,PF,0.36054421768707484,0.4117647058823529,0.9035087719298246,0.38515901060070673,0.7568807339449541,0.7803486847810184,-0.7800488669142613,-6.7603064,-8.944198
Kevon Looney\looneke01,0.14652261985145174,0.23430114787305875,0.0006752194463200541,0.00675219446320054,0.14584740040513167,0.2275489534098582,0.04388926401080351,0.07089804186360567,0.13099257258609048,0.15057393652937204,0.28156650911546255,0.08305199189736664,0.031060094530722483,0.03578663065496286,0.03443619176232275,0.1424713031735314,0.337609723160027,C,0.1,0.6409495548961425,0.6190476190476191,0.6253602305475504,0.9976958525345622,0.6549626093766081,1.5663992600799101,-14.5780735,4.926521
Khem Birch\birchkh01,0.14152410575427682,0.23483670295489892,0.0,0.0015552099533437014,0.14152410575427682,0.2332814930015552,0.09020217729393468,0.1290824261275272,0.12286158631415241,0.17262830482115085,0.2954898911353033,0.05909797822706065,0.027993779160186624,0.04510108864696734,0.03110419906687403,0.1119751166407465,0.37325038880248834,C,0.0,0.6066666666666667,0.6987951807228916,0.6026490066225165,1.0,0.8786430482991001,1.5865482117889556,-14.997006,3.8588333
Khris Middleton\middlkh01,0.2114500626828249,0.47973255328040115,0.07480150438779774,0.1980777267028834,0.13664855829502717,0.2816548265775178,0.0902632678646051,0.10781445883827831,0.020894274968658588,0.17175094024237358,0.19264521521103217,0.13832010029251984,0.03343083994985374,0.0029251984956122023,0.07271207689093188,0.07187630589218554,0.5879648976180527,SF,0.37763713080168776,0.48516320474777447,0.8372093023255814,0.44076655052264807,0.8231225296442688,0.4304167837124167,-1.273067656784993,0.03591224,-11.715859
Khyri Thomas\thomakh01,0.11282051282051282,0.35384615384615387,0.05128205128205128,0.1794871794871795,0.06153846153846154,0.17435897435897435,0.035897435897435895,0.05641025641025641,0.020512820512820513,0.08205128205128205,0.10256410256410256,0.041025641025641026,0.035897435897435895,0.02564102564102564,0.020512820512820513,0.11282051282051282,0.3128205128205128,SG,0.2857142857142857,0.35294117647058826,0.6363636363636364,0.3188405797101449,0.7727272727272727,-0.9523661430371909,0.057323633168021026,6.025672,5.194331
Klay Thompson\thompkl01,0.24698340874811464,0.528657616892911,0.09087481146304675,0.22586726998491705,0.15610859728506787,0.30279034690799395,0.048642533936651584,0.05957767722473605,0.013951734539969835,0.09879336349924585,0.11274509803921569,0.07013574660633484,0.03167420814479638,0.017722473604826545,0.043363499245852186,0.059200603318250375,0.6334841628959276,SG,0.4023372287145242,0.5155666251556662,0.8164556962025317,0.46718972895863053,0.816030534351145,0.21123983777449318,-1.597688952954026,6.3570585,-11.572108
Kobi Simmons\simmoko01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG,0.0,0.0,0.0,0.0,0.0,-3.493666346933346,1.6390935238736621,14.238406,13.008389
Kosta Koufos\koufoko01,0.1454183266932271,0.3047808764940239,0.0,0.0,0.1454183266932271,0.3047808764940239,0.0199203187250996,0.04780876494023904,0.10358565737051793,0.24900398406374502,0.35258964143426297,0.07171314741035857,0.029880478087649404,0.035856573705179286,0.053784860557768925,0.13545816733067728,0.3107569721115538,C,0.0,0.477124183006536,0.4166666666666667,0.477124183006536,1.0,0.5776692536118184,1.9440766005119998,-17.14809,4.5079865
Kostas Antetokounmpo\antetko01,0.0,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.18181818181818182,PF,0.0,0.0,0.5,0.0,0.0,-1.272941110609308,0.675665374251277,12.774527,15.763178
Kris Dunn\dunnkr01,0.15478761699064075,0.3642908567314615,0.024478041756659467,0.06911447084233262,0.1303095752339813,0.29517638588912887,0.03959683225341973,0.04967602591792657,0.013678905687544997,0.12095032397408208,0.13462922966162708,0.1994240460763139,0.04895608351331893,0.01511879049676026,0.07487401007919367,0.11951043916486681,0.37365010799136067,PG,0.3541666666666667,0.44146341463414634,0.7971014492753623,0.424901185770751,0.9209302325581395,0.0792507197094463,-0.15625979913590773,-0.50756896,-2.078221
Kyle Anderson\anderky01,0.117096018735363,0.2154566744730679,0.00702576112412178,0.02654176424668228,0.11007025761124122,0.18891491022638562,0.02888368462138954,0.04996096799375488,0.03747072599531616,0.15846994535519127,0.1959406713505074,0.09992193598750976,0.04215456674473068,0.02888368462138954,0.04527712724434036,0.08743169398907104,0.27010148321623734,SF,0.2647058823529412,0.5826446280991735,0.578125,0.5434782608695652,0.97,-0.04803149134470508,0.9832166500848295,-3.4533184,4.6740704
